II,V,ABP
0.453125,0.6484375,121.875
0.4453125,0.640625,118.75
0.4609375,0.65625,115.625
0.4375,0.65625,111.71875
0.4453125,0.6640625,108.59375
0.4609375,0.65625,104.6875
0.4765625,0.6640625,100.78125
0.4765625,0.65625,96.875
0.4765625,0.640625,92.96875
0.46875,0.640625,89.0625
0.4765625,0.6328125,84.375
0.46875,0.6171875,81.25
0.4609375,0.6171875,78.125
0.4453125,0.625,75.0
0.4453125,0.625,73.4375
0.4375,0.6171875,71.875
0.4375,0.6171875,71.09375
0.4453125,0.6171875,70.3125
0.4375,0.625,70.3125
0.4375,0.6171875,71.09375
0.4375,0.6171875,71.875
0.40625,0.640625,72.65625
0.375,0.6953125,73.4375
0.40625,0.75,75.0
0.2578125,0.859375,75.78125
0.2109375,0.9140625,77.34375
0.5,0.5546875,78.125
0.984375,0.0859375,78.90625
1.0546875,-0.0390625,79.6875
0.8046875,0.046875,80.46875
0.65625,0.15625,80.46875
0.53125,0.3125,80.46875
0.453125,0.4765625,80.46875
0.421875,0.578125,79.6875
0.421875,0.6171875,78.90625
0.421875,0.6484375,78.90625
0.40625,0.6640625,78.125
0.421875,0.671875,77.34375
0.421875,0.671875,76.5625
0.421875,0.6875,75.78125
0.421875,0.6875,75.0
0.421875,0.6953125,74.21875
0.4296875,0.6875,73.4375
0.421875,0.6953125,72.65625
0.421875,0.6953125,71.875
0.421875,0.703125,71.09375
0.4140625,0.6953125,70.3125
0.40625,0.7109375,69.53125
0.390625,0.7109375,69.53125
0.375,0.7109375,68.75
0.3671875,0.7265625,68.75
0.359375,0.7421875,67.96875
0.359375,0.75,67.96875
0.3515625,0.765625,67.1875
0.3515625,0.78125,67.96875
0.3515625,0.78125,68.75
0.359375,0.78125,71.09375
0.3671875,0.765625,75.78125
0.375,0.75,82.03125
0.390625,0.7265625,90.625
0.40625,0.7109375,100.0
0.421875,0.6875,110.15625
0.4296875,0.671875,118.75
0.4453125,0.6640625,125.78125
0.46875,0.65625,131.25
0.4765625,0.640625,133.59375
0.46875,0.640625,134.375
0.4765625,0.640625,132.8125
0.4765625,0.640625,130.46875
0.46875,0.640625,127.34375
0.46875,0.6484375,124.21875
0.4765625,0.65625,121.09375
0.4609375,0.6640625,117.1875
0.4609375,0.6640625,114.0625
0.46875,0.6640625,110.15625
0.4921875,0.6640625,107.03125
0.4921875,0.6640625,103.125
0.5,0.6484375,100.0
0.4921875,0.640625,96.09375
0.4921875,0.625,92.1875
0.4765625,0.625,89.0625
0.484375,0.6328125,85.9375
0.4765625,0.6171875,82.8125
0.4609375,0.625,81.25
0.4609375,0.6171875,78.90625
0.4609375,0.6171875,78.125
0.4453125,0.6171875,77.34375
0.4453125,0.6171875,76.5625
0.453125,0.609375,76.5625
0.4453125,0.6171875,76.5625
0.4375,0.6171875,77.34375
0.390625,0.671875,78.125
0.4375,0.703125,78.90625
0.3671875,0.796875,79.6875
0.2109375,0.9375,80.46875
0.3515625,0.765625,81.25
0.78125,0.21875,82.03125
1.0390625,-0.078125,82.8125
0.890625,-0.09375,83.59375
0.7421875,0.0625,83.59375
0.6015625,0.234375,83.59375
0.46875,0.4296875,83.59375
0.421875,0.5625,83.59375
0.40625,0.6171875,83.59375
0.40625,0.6484375,82.8125
0.40625,0.6640625,82.03125
0.40625,0.6875,81.25
0.40625,0.6875,81.25
0.40625,0.6953125,79.6875
0.40625,0.6953125,79.6875
0.40625,0.7109375,78.125
0.40625,0.7109375,77.34375
0.390625,0.71875,76.5625
0.3984375,0.7109375,75.78125
0.390625,0.7265625,75.0
0.390625,0.7265625,75.0
0.3828125,0.734375,74.21875
0.3671875,0.7421875,73.4375
0.3515625,0.7578125,72.65625
0.3359375,0.765625,72.65625
0.328125,0.7890625,71.875
0.3046875,0.8046875,71.875
0.296875,0.8203125,71.09375
0.28125,0.8359375,71.875
0.2734375,0.84375,72.65625
0.28125,0.8515625,75.0
0.296875,0.828125,79.6875
0.3203125,0.796875,87.5
0.34375,0.7734375,96.875
0.3671875,0.734375,107.8125
0.3984375,0.703125,117.96875
0.421875,0.6796875,128.125
0.4375,0.6640625,135.9375
0.453125,0.65625,140.625
0.4609375,0.640625,142.1875
0.4765625,0.640625,142.1875
0.46875,0.640625,139.84375
0.484375,0.640625,137.5
0.46875,0.640625,134.375
0.4765625,0.6484375,131.25
0.4765625,0.6484375,128.125
0.484375,0.65625,125.0
0.4765625,0.65625,121.09375
0.4765625,0.6640625,117.96875
0.4921875,0.65625,114.84375
0.5,0.65625,111.71875
0.5,0.6484375,108.59375
0.5,0.640625,104.6875
0.4921875,0.6328125,101.5625
0.4921875,0.625,97.65625
0.5,0.6171875,94.53125
0.4765625,0.6171875,91.40625
0.4765625,0.6171875,89.0625
0.4609375,0.6171875,86.71875
0.4609375,0.6171875,85.15625
0.46875,0.609375,84.375
0.46875,0.6171875,82.8125
0.4609375,0.609375,82.8125
0.46875,0.6171875,82.03125
0.4609375,0.609375,82.8125
0.4296875,0.6328125,82.8125
0.40625,0.6796875,82.8125
0.4609375,0.7265625,83.59375
0.3125,0.84375,84.375
0.2109375,0.9375,85.15625
0.4609375,0.6015625,85.9375
0.984375,0.03125,86.71875
1.0703125,-0.109375,86.71875
0.859375,-0.0234375,87.5
0.71875,0.1171875,87.5
0.5703125,0.3125,87.5
0.4609375,0.4921875,87.5
0.4375,0.5859375,86.71875
0.421875,0.6328125,86.71875
0.4140625,0.65625,85.9375
0.421875,0.6640625,85.15625
0.40625,0.6796875,84.375
0.4140625,0.6875,83.59375
0.40625,0.6875,82.8125
0.40625,0.6953125,82.03125
0.40625,0.6953125,81.25
0.3984375,0.7109375,80.46875
0.40625,0.7109375,79.6875
0.390625,0.7109375,78.90625
0.375,0.7109375,78.125
0.3671875,0.7265625,77.34375
0.359375,0.7265625,76.5625
0.359375,0.734375,75.78125
0.328125,0.7421875,75.0
0.296875,0.765625,75.0
0.28125,0.78125,74.21875
0.265625,0.796875,74.21875
0.25,0.8046875,74.21875
0.2265625,0.8203125,75.0
0.2265625,0.8203125,77.34375
0.2421875,0.8203125,81.25
0.2578125,0.796875,88.28125
0.296875,0.78125,96.875
0.3203125,0.7421875,107.8125
0.375,0.7109375,118.75
0.40625,0.6796875,128.90625
0.421875,0.6640625,136.71875
0.4375,0.640625,142.1875
0.453125,0.640625,144.53125
0.4609375,0.65625,143.75
0.4765625,0.640625,142.1875
0.4765625,0.65625,139.84375
0.4921875,0.640625,136.71875
0.484375,0.6484375,133.59375
0.4765625,0.65625,130.46875
0.484375,0.65625,127.34375
0.4765625,0.65625,123.4375
0.46875,0.6640625,120.3125
0.484375,0.6640625,117.1875
0.5,0.671875,114.0625
0.4921875,0.6640625,110.9375
0.5,0.65625,107.8125
0.5,0.640625,103.90625
0.4921875,0.640625,100.0
0.4921875,0.625,96.875
0.4921875,0.625,93.75
0.4921875,0.6171875,90.625
0.5,0.6171875,89.0625
0.4765625,0.6171875,86.71875
0.4609375,0.6171875,85.9375
0.4765625,0.609375,84.375
0.453125,0.6171875,84.375
0.46875,0.609375,83.59375
0.4765625,0.609375,83.59375
0.4609375,0.6171875,84.375
0.421875,0.65625,84.375
0.4609375,0.703125,85.15625
0.375,0.7890625,85.9375
0.2265625,0.9296875,86.71875
0.3515625,0.765625,87.5
0.8515625,0.203125,88.28125
1.1484375,-0.1171875,88.28125
0.9765625,-0.125,89.0625
0.796875,0.046875,89.0625
0.640625,0.2265625,89.0625
0.4921875,0.421875,89.0625
0.453125,0.5546875,88.28125
0.4296875,0.609375,87.5
0.40625,0.6484375,87.5
0.40625,0.6640625,86.71875
0.40625,0.6796875,85.9375
0.40625,0.6875,85.15625
0.3984375,0.6953125,83.59375
0.3984375,0.6953125,82.8125
0.390625,0.7109375,82.03125
0.3828125,0.7109375,81.25
0.375,0.7109375,80.46875
0.390625,0.71875,79.6875
0.375,0.7109375,78.90625
0.359375,0.7265625,78.125
0.3515625,0.7265625,77.34375
0.328125,0.734375,76.5625
0.3046875,0.7421875,75.78125
0.3125,0.75,75.78125
0.265625,0.765625,75.0
0.25,0.7890625,75.0
0.21875,0.796875,75.0
0.21875,0.8203125,75.0
0.1953125,0.8203125,76.5625
0.2109375,0.828125,79.6875
0.2421875,0.8046875,85.15625
0.2734375,0.7890625,92.96875
0.296875,0.75,102.34375
0.3359375,0.7265625,112.5
0.390625,0.6953125,122.65625
0.421875,0.6796875,131.25
0.4375,0.6640625,137.5
0.4609375,0.6640625,140.625
0.46875,0.6484375,142.1875
0.484375,0.65625,140.625
0.4921875,0.6484375,139.0625
0.4921875,0.640625,135.9375
0.4765625,0.65625,132.8125
0.4765625,0.65625,129.6875
0.4921875,0.6640625,125.78125
0.4921875,0.6640625,122.65625
0.4765625,0.671875,119.53125
0.4921875,0.6796875,115.625
0.5,0.671875,112.5
0.5078125,0.671875,109.375
0.515625,0.6640625,105.46875
0.5,0.65625,101.5625
0.5,0.65625,98.4375
0.5,0.6328125,94.53125
0.5078125,0.6328125,91.40625
0.4921875,0.625,89.0625
0.5,0.625,86.71875
0.484375,0.6171875,85.15625
0.46875,0.625,83.59375
0.4765625,0.6171875,82.8125
0.4765625,0.625,82.03125
0.46875,0.6171875,82.03125
0.4609375,0.6171875,82.8125
0.4765625,0.6171875,82.8125
0.40625,0.65625,83.59375
0.46875,0.6953125,84.375
0.4765625,0.7578125,85.9375
0.2421875,0.890625,86.71875
0.203125,0.9140625,87.5
0.7109375,0.34375,88.28125
1.15625,-0.0859375,88.28125
1.0390625,-0.125,89.0625
0.8515625,0.015625,89.0625
0.6875,0.1875,89.0625
0.53125,0.3828125,88.28125
0.453125,0.53125,88.28125
0.4296875,0.6015625,87.5
0.421875,0.6484375,86.71875
0.40625,0.6640625,85.9375
0.40625,0.6875,85.15625
0.40625,0.6875,84.375
0.390625,0.7109375,83.59375
0.375,0.7109375,82.03125
0.375,0.7109375,81.25
0.375,0.7109375,80.46875
0.375,0.7109375,79.6875
0.375,0.7109375,78.90625
0.359375,0.7265625,78.125
0.3671875,0.7109375,77.34375
0.3359375,0.7265625,76.5625
0.3125,0.734375,75.78125
0.3125,0.734375,75.0
0.2890625,0.7421875,75.0
0.265625,0.7578125,74.21875
0.2421875,0.78125,74.21875
0.21875,0.796875,74.21875
0.1953125,0.8046875,74.21875
0.1875,0.8203125,75.0
0.1953125,0.8125,77.34375
0.21875,0.8046875,81.25
0.25,0.78125,87.5
0.28125,0.75,96.09375
0.328125,0.734375,106.25
0.359375,0.703125,116.40625
0.390625,0.6875,125.0
0.421875,0.671875,132.8125
0.4453125,0.6640625,136.71875
0.4765625,0.65625,139.0625
0.4453125,0.6640625,139.0625
0.4609375,0.6484375,137.5
0.4765625,0.6484375,134.375
0.4765625,0.640625,131.25
0.46875,0.65625,128.125
0.46875,0.65625,125.0
0.4765625,0.65625,121.09375
0.4765625,0.65625,117.1875
0.453125,0.671875,114.0625
0.484375,0.671875,110.15625
0.4765625,0.671875,106.25
0.5,0.6640625,103.125
0.4921875,0.65625,99.21875
0.4921875,0.640625,95.3125
0.4921875,0.625,91.40625
0.484375,0.6328125,88.28125
0.4765625,0.625,85.9375
0.4609375,0.625,83.59375
0.46875,0.6171875,82.03125
0.453125,0.6171875,80.46875
0.4453125,0.6171875,79.6875
0.46875,0.6171875,79.6875
0.4765625,0.6171875,79.6875
0.4453125,0.6171875,80.46875
0.453125,0.6171875,81.25
0.421875,0.6484375,82.03125
0.4453125,0.6953125,82.8125
0.4609375,0.75,84.375
0.2734375,0.8671875,85.15625
0.2109375,0.9140625,86.71875
0.625,0.4453125,87.5
1.15625,-0.0546875,88.28125
1.1875,-0.1171875,88.28125
0.8671875,0.0078125,88.28125
0.7109375,0.15625,88.28125
0.5625,0.3515625,88.28125
0.4609375,0.515625,87.5
0.421875,0.6015625,86.71875
0.421875,0.640625,86.71875
0.3984375,0.671875,85.9375
0.390625,0.6875,84.375
0.3828125,0.6875,83.59375
0.3984375,0.6953125,82.8125
0.3828125,0.6953125,82.03125
0.390625,0.7109375,81.25
0.375,0.7109375,79.6875
0.3671875,0.7109375,78.90625
0.375,0.7109375,78.125
0.375,0.7109375,77.34375
0.34375,0.7109375,76.5625
0.3359375,0.7265625,75.78125
0.3359375,0.7265625,75.0
0.3203125,0.734375,75.0
0.2890625,0.7421875,74.21875
0.265625,0.75,73.4375
0.2421875,0.7578125,73.4375
0.2109375,0.78125,73.4375
0.203125,0.7890625,73.4375
0.1953125,0.8046875,74.21875
0.1953125,0.8046875,75.78125
0.1953125,0.796875,78.90625
0.234375,0.78125,84.375
0.265625,0.75,91.40625
0.3046875,0.734375,100.78125
0.3359375,0.7109375,110.9375
0.375,0.6953125,120.3125
0.40625,0.6796875,128.125
0.421875,0.671875,133.59375
0.4375,0.6640625,136.71875
0.453125,0.6640625,136.71875
0.4609375,0.6640625,135.9375
0.4609375,0.6640625,133.59375
0.4609375,0.65625,130.46875
0.453125,0.6640625,127.34375
0.4609375,0.6640625,124.21875
0.4609375,0.671875,120.3125
0.4609375,0.6640625,116.40625
0.453125,0.6796875,113.28125
0.46875,0.6875,109.375
0.4765625,0.6875,105.46875
0.4765625,0.6796875,101.5625
0.46875,0.671875,97.65625
0.4609375,0.65625,93.75
0.4609375,0.6484375,89.84375
0.453125,0.640625,86.71875
0.4453125,0.640625,83.59375
0.4375,0.640625,81.25
0.4296875,0.6328125,79.6875
0.421875,0.640625,78.90625
0.421875,0.6328125,78.125
0.421875,0.640625,78.125
0.4140625,0.6328125,78.125
0.40625,0.640625,78.125
0.40625,0.625,78.90625
0.375,0.65625,79.6875
0.3671875,0.6875,81.25
0.40625,0.75,82.03125
0.2421875,0.8515625,82.8125
0.140625,0.9140625,84.375
0.4375,0.5703125,84.375
1.0078125,0.0390625,85.15625
1.1015625,-0.09375,85.15625
0.8203125,0.0,85.15625
0.671875,0.140625,85.15625
0.515625,0.328125,84.375
0.421875,0.4921875,83.59375
0.375,0.6015625,82.8125
0.3671875,0.640625,82.03125
0.359375,0.671875,81.25
0.3359375,0.6875,79.6875
0.3359375,0.6875,78.90625
0.3359375,0.6953125,77.34375
0.3359375,0.703125,76.5625
0.3359375,0.7109375,75.0
0.328125,0.7109375,74.21875
0.328125,0.7109375,73.4375
0.3359375,0.7109375,71.875
0.3125,0.7265625,71.09375
0.3125,0.7265625,70.3125
0.296875,0.734375,69.53125
0.28125,0.7265625,68.75
0.2734375,0.734375,67.96875
0.2578125,0.734375,67.96875
0.234375,0.75,67.1875
0.2109375,0.7578125,66.40625
0.1953125,0.78125,66.40625
0.1875,0.78125,66.40625
0.171875,0.796875,66.40625
0.171875,0.8046875,67.1875
0.1875,0.796875,68.75
0.21875,0.7734375,71.875
0.2421875,0.7578125,77.34375
0.2734375,0.7421875,84.375
0.3125,0.7109375,92.96875
0.3359375,0.6953125,101.5625
0.359375,0.6875,110.15625
0.375,0.671875,117.96875
0.390625,0.6640625,123.4375
0.40625,0.6640625,126.5625
0.40625,0.65625,128.125
0.40625,0.6640625,127.34375
0.4140625,0.65625,125.78125
0.40625,0.6640625,123.4375
0.4140625,0.65625,120.3125
0.40625,0.6640625,117.1875
0.40625,0.6640625,114.0625
0.40625,0.6796875,110.9375
0.4140625,0.6796875,107.03125
0.4375,0.6796875,103.125
0.4375,0.671875,99.21875
0.4375,0.6640625,94.53125
0.4453125,0.65625,90.625
0.4375,0.6484375,86.71875
0.4296875,0.640625,82.8125
0.4296875,0.6328125,79.6875
0.421875,0.625,76.5625
0.4140625,0.6328125,74.21875
0.421875,0.625,72.65625
0.4140625,0.625,71.875
0.421875,0.6171875,71.09375
0.40625,0.625,71.09375
0.40625,0.625,71.09375
0.421875,0.6171875,71.09375
0.3984375,0.6328125,71.875
0.375,0.6875,72.65625
0.3984375,0.734375,74.21875
0.265625,0.828125,75.0
0.1328125,0.921875,76.5625
0.3046875,0.71875,77.34375
0.8671875,0.2109375,78.125
1.0703125,-0.0234375,78.90625
0.890625,-0.03125,79.6875
0.7109375,0.109375,80.46875
0.5703125,0.25,80.46875
0.4765625,0.421875,80.46875
0.421875,0.5625,79.6875
0.40625,0.6171875,79.6875
0.3984375,0.65625,78.90625
0.3828125,0.6640625,78.125
0.375,0.671875,77.34375
0.3828125,0.6875,76.5625
0.390625,0.6875,75.78125
0.390625,0.6875,75.0
0.375,0.6953125,74.21875
0.3828125,0.6953125,73.4375
0.390625,0.6875,72.65625
0.375,0.703125,71.875
0.3671875,0.703125,71.09375
0.375,0.6953125,70.3125
0.3671875,0.703125,69.53125
0.3515625,0.7109375,69.53125
0.34375,0.71875,68.75
0.3359375,0.7265625,67.96875
0.3203125,0.7265625,67.96875
0.3125,0.734375,67.1875
0.3046875,0.7421875,67.1875
0.296875,0.75,67.1875
0.296875,0.75,67.1875
0.3046875,0.75,68.75
0.3203125,0.7421875,71.09375
0.3359375,0.734375,75.78125
0.3515625,0.7265625,82.03125
0.3671875,0.7109375,89.84375
0.390625,0.6953125,98.4375
0.40625,0.6796875,107.8125
0.421875,0.65625,115.625
0.4375,0.65625,121.875
0.453125,0.640625,125.78125
0.453125,0.6484375,128.125
0.4609375,0.640625,128.125
0.453125,0.640625,126.5625
0.453125,0.65625,124.21875
0.453125,0.6484375,121.09375
0.46875,0.65625,117.96875
0.4609375,0.65625,114.84375
0.453125,0.6640625,111.71875
0.4609375,0.6640625,107.8125
0.4921875,0.671875,103.90625
0.4921875,0.6640625,100.0
0.4921875,0.65625,96.09375
0.4921875,0.640625,91.40625
0.4921875,0.6328125,87.5
0.4921875,0.6171875,83.59375
0.4765625,0.625,79.6875
0.4765625,0.6171875,77.34375
0.46875,0.6171875,75.0
0.4609375,0.625,73.4375
0.4609375,0.6171875,71.875
0.4609375,0.609375,71.09375
0.453125,0.6015625,71.09375
0.453125,0.6171875,71.09375
0.453125,0.6015625,71.875
0.4609375,0.609375,72.65625
0.40625,0.6484375,73.4375
0.421875,0.6953125,74.21875
0.3671875,0.765625,75.78125
0.2265625,0.8828125,76.5625
0.2109375,0.8984375,78.125
0.6796875,0.3828125,78.90625
1.046875,0.0,79.6875
0.96875,-0.0390625,80.46875
0.78125,0.0625,80.46875
0.625,0.203125,81.25
0.515625,0.3515625,80.46875
0.4453125,0.515625,80.46875
0.421875,0.59375,80.46875
0.4296875,0.6328125,79.6875
0.421875,0.640625,78.90625
0.421875,0.6640625,78.125
0.421875,0.671875,77.34375
0.421875,0.6875,76.5625
0.4375,0.6796875,75.78125
0.421875,0.6875,75.0
0.4296875,0.6875,74.21875
0.4296875,0.6875,73.4375
0.421875,0.6953125,72.65625
0.40625,0.6953125,71.875
0.40625,0.703125,71.09375
0.3984375,0.6953125,70.3125
0.40625,0.7109375,70.3125
0.3828125,0.7109375,69.53125
0.375,0.7265625,68.75
0.3671875,0.7265625,67.96875
0.359375,0.7421875,67.96875
0.3515625,0.7421875,67.1875
0.3515625,0.7578125,67.1875
0.3515625,0.7578125,67.1875
0.359375,0.765625,68.75
0.3671875,0.7578125,71.09375
0.375,0.75,75.78125
0.390625,0.7265625,82.03125
0.40625,0.7109375,90.625
0.421875,0.6953125,100.0
0.4296875,0.6875,109.375
0.4375,0.6640625,117.96875
0.4609375,0.65625,125.0
0.46875,0.640625,129.6875
0.4765625,0.640625,132.03125
0.4765625,0.640625,132.03125
0.4765625,0.6484375,131.25
0.4765625,0.640625,128.90625
0.4765625,0.640625,125.78125
0.46875,0.65625,122.65625
0.4765625,0.65625,118.75
0.4765625,0.65625,115.625
0.46875,0.6640625,111.71875
0.484375,0.671875,108.59375
0.5,0.6640625,104.6875
0.515625,0.65625,100.78125
0.5,0.65625,97.65625
0.4921875,0.6484375,93.75
0.484375,0.6328125,89.84375
0.484375,0.6328125,85.9375
0.4765625,0.625,82.8125
0.46875,0.625,80.46875
0.453125,0.6171875,78.90625
0.453125,0.625,77.34375
0.453125,0.6171875,75.78125
0.4609375,0.6171875,75.78125
0.4609375,0.6171875,75.78125
0.453125,0.625,75.78125
0.4453125,0.6171875,76.5625
0.4140625,0.65625,77.34375
0.3984375,0.6953125,78.125
0.4296875,0.75,78.90625
0.28125,0.875,80.46875
0.2109375,0.9375,81.25
0.515625,0.546875,82.03125
0.9765625,0.0390625,82.8125
1.0390625,-0.0625,83.59375
0.796875,0.015625,84.375
0.6796875,0.1484375,84.375
0.5390625,0.3203125,84.375
0.4453125,0.5,84.375
0.421875,0.5859375,84.375
0.421875,0.640625,83.59375
0.4140625,0.65625,82.8125
0.421875,0.671875,82.8125
0.421875,0.6796875,82.03125
0.421875,0.6875,81.25
0.421875,0.6875,79.6875
0.421875,0.6953125,78.90625
0.421875,0.703125,78.125
0.421875,0.7109375,77.34375
0.421875,0.7109375,76.5625
0.421875,0.7109375,75.78125
0.40625,0.7265625,75.0
0.40625,0.734375,75.0
0.390625,0.7421875,74.21875
0.375,0.75,73.4375
0.3671875,0.7578125,73.4375
0.3515625,0.7734375,72.65625
0.3359375,0.796875,71.875
0.3359375,0.8046875,71.875
0.3203125,0.8203125,71.875
0.3125,0.828125,72.65625
0.3125,0.8359375,74.21875
0.3203125,0.8203125,77.34375
0.3359375,0.8125,83.59375
0.3515625,0.78125,91.40625
0.375,0.75,101.5625
0.3984375,0.71875,111.71875
0.421875,0.6953125,121.875
0.4375,0.671875,131.25
0.4453125,0.6640625,137.5
0.453125,0.6484375,140.625
0.46875,0.640625,142.1875
0.4765625,0.640625,140.625
0.4765625,0.6484375,138.28125
0.46875,0.640625,135.9375
0.4765625,0.6484375,132.8125
0.46875,0.65625,129.6875
0.4609375,0.6640625,125.78125
0.4765625,0.6640625,122.65625
0.453125,0.6796875,119.53125
0.4609375,0.6875,115.625
0.4921875,0.671875,112.5
0.4921875,0.6640625,109.375
0.4921875,0.6640625,105.46875
0.484375,0.65625,102.34375
0.4765625,0.640625,98.4375
0.4765625,0.640625,95.3125
0.4765625,0.625,92.1875
0.46875,0.625,89.0625
0.453125,0.6171875,86.71875
0.453125,0.625,85.15625
0.453125,0.6171875,83.59375
0.453125,0.625,82.8125
0.453125,0.6171875,82.03125
0.4609375,0.6171875,82.03125
0.4609375,0.6171875,82.03125
0.4453125,0.625,82.03125
0.4140625,0.6640625,82.8125
0.453125,0.7109375,83.59375
0.390625,0.7890625,84.375
0.2109375,0.953125,85.15625
0.34375,0.7890625,85.9375
0.75,0.25,85.9375
1.046875,-0.09375,86.71875
0.90625,-0.09375,87.5
0.765625,0.0703125,87.5
0.6171875,0.2578125,87.5
0.484375,0.4453125,87.5
0.4375,0.5703125,87.5
0.4296875,0.6328125,86.71875
0.40625,0.6640625,86.71875
0.40625,0.6875,85.9375
0.40625,0.6875,85.15625
0.40625,0.6953125,84.375
0.40625,0.6875,83.59375
0.40625,0.703125,82.8125
0.3984375,0.7109375,81.25
0.3984375,0.7109375,80.46875
0.40625,0.7109375,79.6875
0.390625,0.7265625,78.90625
0.375,0.7265625,78.125
0.375,0.734375,77.34375
0.3671875,0.734375,76.5625
0.34375,0.75,75.78125
0.3359375,0.75,75.78125
0.3125,0.78125,75.0
0.296875,0.7890625,74.21875
0.28125,0.8046875,74.21875
0.25,0.8203125,74.21875
0.2421875,0.8359375,74.21875
0.25,0.84375,75.78125
0.2421875,0.84375,79.6875
0.265625,0.8203125,85.15625
0.296875,0.8046875,92.96875
0.3359375,0.7578125,103.125
0.3515625,0.7265625,114.84375
0.390625,0.6953125,125.78125
0.40625,0.671875,135.15625
0.421875,0.6640625,141.40625
0.453125,0.640625,145.3125
0.4609375,0.6484375,146.09375
0.46875,0.640625,145.3125
0.4765625,0.640625,142.96875
0.484375,0.640625,140.625
0.4921875,0.640625,137.5
0.484375,0.640625,134.375
0.4765625,0.6484375,130.46875
0.4921875,0.65625,127.34375
0.4921875,0.6484375,124.21875
0.484375,0.6640625,120.3125
0.5,0.6640625,117.1875
0.515625,0.65625,114.0625
0.515625,0.65625,110.9375
0.5234375,0.640625,107.8125
0.5078125,0.6328125,103.90625
0.5,0.625,100.0
0.5,0.625,96.875
0.5,0.6171875,93.75
0.4921875,0.6171875,91.40625
0.484375,0.609375,89.0625
0.4765625,0.6171875,87.5
0.4765625,0.6171875,85.9375
0.4765625,0.6171875,85.15625
0.4765625,0.6171875,84.375
0.46875,0.609375,84.375
0.4765625,0.6171875,84.375
0.421875,0.640625,84.375
0.453125,0.6875,85.15625
0.421875,0.75,85.9375
0.265625,0.890625,86.71875
0.1953125,0.9453125,87.5
0.5859375,0.484375,88.28125
1.0703125,-0.0234375,89.0625
1.1171875,-0.1015625,89.84375
0.8359375,0.015625,89.84375
0.7109375,0.15625,90.625
0.5625,0.34375,90.625
0.4609375,0.515625,89.84375
0.4453125,0.59375,89.84375
0.421875,0.640625,89.0625
0.40625,0.6640625,88.28125
0.40625,0.671875,87.5
0.40625,0.6875,86.71875
0.3984375,0.6875,85.9375
0.3984375,0.6953125,84.375
0.390625,0.703125,83.59375
0.3984375,0.7109375,82.8125
0.3828125,0.703125,82.03125
0.375,0.7109375,81.25
0.375,0.7109375,80.46875
0.359375,0.71875,79.6875
0.3515625,0.71875,78.90625
0.3515625,0.7265625,78.125
0.3203125,0.7265625,77.34375
0.3046875,0.7421875,76.5625
0.296875,0.75,76.5625
0.25,0.7734375,75.78125
0.21875,0.7890625,75.78125
0.2109375,0.8046875,75.78125
0.2109375,0.8125,77.34375
0.21875,0.8203125,79.6875
0.2265625,0.8046875,84.375
0.25,0.796875,92.1875
0.28125,0.765625,101.5625
0.3203125,0.7421875,112.5
0.359375,0.7109375,123.4375
0.3984375,0.6875,132.8125
0.421875,0.671875,139.84375
0.4375,0.65625,143.75
0.4609375,0.65625,145.3125
0.46875,0.6484375,144.53125
0.4765625,0.65625,142.96875
0.4765625,0.640625,139.84375
0.4921875,0.6484375,136.71875
0.4765625,0.640625,133.59375
0.46875,0.6640625,130.46875
0.4765625,0.65625,127.34375
0.4765625,0.6640625,123.4375
0.4765625,0.6640625,120.3125
0.4765625,0.6796875,117.1875
0.5,0.6640625,114.0625
0.5078125,0.6640625,110.15625
0.5,0.6484375,107.03125
0.4921875,0.640625,103.125
0.4921875,0.625,100.0
0.4921875,0.6328125,96.09375
0.5,0.6171875,92.96875
0.4765625,0.6171875,90.625
0.4921875,0.609375,88.28125
0.4609375,0.6171875,86.71875
0.46875,0.6171875,85.9375
0.4765625,0.6171875,85.15625
0.46875,0.6171875,84.375
0.4765625,0.6171875,84.375
0.4609375,0.6171875,84.375
0.4375,0.6328125,85.15625
0.421875,0.6875,85.9375
0.46875,0.7421875,86.71875
0.296875,0.8515625,87.5
0.21875,0.921875,88.28125
0.53125,0.546875,89.0625
1.078125,-0.0234375,89.84375
1.15625,-0.1171875,89.84375
0.8671875,-0.0078125,90.625
0.71875,0.140625,90.625
0.5625,0.3203125,89.84375
0.46875,0.5,89.84375
0.4375,0.5859375,89.0625
0.4140625,0.640625,89.0625
0.40625,0.6640625,88.28125
0.3984375,0.6875,87.5
0.40625,0.6875,85.9375
0.3828125,0.6953125,85.15625
0.390625,0.6953125,84.375
0.375,0.7109375,83.59375
0.3828125,0.7109375,82.8125
0.375,0.7109375,82.03125
0.3671875,0.71875,81.25
0.359375,0.71875,79.6875
0.3671875,0.7265625,78.90625
0.34375,0.7265625,78.90625
0.328125,0.734375,78.125
0.3125,0.734375,77.34375
0.28125,0.75,76.5625
0.265625,0.7578125,76.5625
0.2421875,0.78125,75.78125
0.21875,0.796875,75.78125
0.1953125,0.8125,75.78125
0.1953125,0.8203125,76.5625
0.1796875,0.8203125,78.90625
0.203125,0.8046875,82.8125
0.2265625,0.8046875,89.84375
0.2578125,0.7734375,98.4375
0.3125,0.75,108.59375
0.3359375,0.71875,118.75
0.375,0.6953125,128.90625
0.421875,0.671875,135.9375
0.4375,0.671875,140.625
0.4453125,0.65625,142.96875
